fips_txt,breweriesTOTALper10000,brewery_per_1Mpeople,median_HHI_2019,bach_deg_pct_14to18,population2019,perc_hispanic,perc_age_25_39,pop_density_per_mile,change_in_pop_decade,perc_female,
26107,0.690401123,69.0401123,47705,21.9,43453,0.0242,0.1575,78.28367902,0.0151,0.497,
8071,0.689369916,68.9369916,43452,19.7,14506,0.404,0.172,3.03938758,-0.069,0.478,
20011,0.688041833,68.8041833,47452,20.6,14534,0.0282,0.1697,22.87122465,-0.044,0.507,
26105,0.686247598,68.6247598,49869,23.2,29144,0.0465,0.1614,58.86808612,0.0151,0.505,
41033,0.685816178,68.5816178,47533,17.2,87487,0.0768,0.1629,53.35653315,0.0546,0.512,
26139,0.685330501,68.5330501,69827,33.5,291830,0.1019,0.1852,517.9185294,0.096,0.506,
29073,0.67999456,67.999456,53751,18.9,14706,0.0163,0.1639,28.40076245,-0.0351,0.5,
55063,0.677874187,67.7874187,59758,34.3,118016,0.021,0.191,261.278853,0.0286,0.512,
19079,0.67691058,67.691058,63234,24.3,14773,0.0623,0.1645,25.61417319,-0.0609,0.504,
56007,0.675675676,67.5675676,61626,20.3,14800,0.1853,0.2081,1.873992254,-0.0733,0.468,
55121,0.674559007,67.4559007,61687,19.4,29649,0.0897,0.1698,40.45077186,0.0281,0.494,
17177,0.674187604,67.4187604,51786,19.3,44498,0.043,0.1584,78.82406917,-0.0722,0.514,
12087,0.673600259,67.3600259,67528,33.3,74228,0.2533,0.1839,75.49004253,0.0153,0.482,
51005,0.67294751,67.294751,53341,15.4,14860,0.016,0.148,33.35899986,-0.0935,0.511,
36077,0.672348007,67.2348007,52414,30.9,59493,0.0384,0.1509,59.39203354,-0.0465,0.515,
37121,0.668270516,66.8270516,47675,18.8,14964,0.0617,0.1633,67.58044485,-0.0411,0.506,
50005,0.666822259,66.6822259,50942,28.1,29993,0.0165,0.1621,46.22386201,-0.0411,0.501,
38053,0.665601704,66.5601704,86890,26.1,15024,0.097,0.2526,5.442841291,0.5767,0.464,
29510,0.66538912,66.538912,46309,35,300576,0.0417,0.2777,4855.126072,-0.0623,0.516,
55007,0.665070497,66.5070497,58065,30.5,15036,0.0225,0.1319,10.17415011,0.0015,0.492,
19145,0.661944794,66.1944794,52179,21.3,15107,0.037,0.1826,28.24044476,-0.0546,0.469,
19129,0.661857171,66.1857171,72679,23.7,15109,0.0347,0.16,34.53983088,0.0033,0.497,
55109,0.661616329,66.1616329,87098,33.7,90687,0.0262,0.1849,125.5480536,0.0699,0.5,
51135,0.656512605,65.6512605,45913,12.7,15232,0.0479,0.204,48.44906995,-0.0408,0.459,
53065,0.656124926,65.6124926,55000,18.5,45723,0.0385,0.1474,18.45332386,0.0479,0.501,
53073,0.654316087,65.4316087,68656,33.9,229247,0.0981,0.202,108.8099477,0.1226,0.506,
41045,0.654214779,65.4214779,42019,13.8,30571,0.3464,0.197,3.091873685,-0.0243,0.456,
6035,0.654171982,65.4171982,53613,12,30573,0.1933,0.2642,6.732385211,-0.1414,0.378,
36011,0.652946093,65.2946093,58055,22.3,76576,0.0314,0.1862,110.7258431,-0.0451,0.487,
34009,0.651897565,65.1897565,66565,31.5,92039,0.081,0.1538,366.0694044,-0.0568,0.513,
56005,0.647374895,64.7374895,83997,19.2,46341,0.0888,0.2256,9.648929385,0.0045,0.486,
6097,0.647332988,64.7332988,87084,34.9,494336,0.273,0.1931,313.6950304,0.0212,0.512,
55003,0.642590927,64.2590927,47202,21.1,15562,0.0303,0.162,14.89136727,-0.0382,0.498,
22125,0.642343268,64.2343268,65296,22.2,15568,0.0165,0.2305,38.60977049,-0.0037,0.35,
37087,0.641879423,64.1879423,51612,25,62317,0.0429,0.169,112.5481315,0.0527,0.517,
51730,0.638039941,63.8039941,40240,18,31346,0.0514,0.2214,1366.910867,-0.0343,0.542,
31001,0.637694098,63.7694098,55182,24.9,31363,0.11,0.1759,55.6800267,0,0.502,
38059,0.637673766,63.7673766,68051,26.3,31364,0.0412,0.2253,16.28224496,0.1241,0.495,
23029,0.637368941,63.7368941,39068,20.8,31379,0.0257,0.1485,12.24469887,-0.0471,0.51,
51063,0.63496095,63.496095,52277,22.3,15749,0.0301,0.1518,41.39898007,0.0298,0.496,
41019,0.630744278,63.0744278,48940,17.2,110980,0.0607,0.1673,22.03700302,0.0299,0.507,
51011,0.628496009,62.8496009,54609,19.8,15911,0.0189,0.1802,47.71000378,0.059,0.515,
4005,0.627282612,62.7282612,58301,35.6,143476,0.1432,0.1996,7.705939427,0.0631,0.507,
55023,0.619924369,61.9924369,51919,17.8,16131,0.0177,0.1579,28.26726948,-0.0318,0.481,
55017,0.618639611,61.8639611,60713,20.1,64658,0.0185,0.1912,64.12111391,0.0347,0.48,
26067,0.618266689,61.8266689,59582,16.1,64697,0.0483,0.2056,113.2444373,0.0122,0.46,
19095,0.617894217,61.7894217,66861,19.1,16184,0.0323,0.1686,27.59622615,-0.0106,0.499,
26081,0.608869709,60.8869709,66560,35.2,656955,0.1084,0.2283,775.6733589,0.0827,0.507,
55113,0.603937674,60.3937674,53908,23.2,16558,0.0291,0.1366,13.16943781,0.0001,0.488,
17181,0.600492404,60.0492404,51575,22.8,16653,0.0529,0.1758,40.27727054,-0.0694,0.499,
55065,0.600060006,60.0060006,59128,18.9,16665,0.0433,0.1638,26.30258149,-0.0103,0.494,
24011,0.598694845,59.8694845,60143,16.9,33406,0.0781,0.1897,104.5836347,0.0102,0.511,
35049,0.59857141,59.857141,61791,40.9,150358,0.509,0.1687,78.74562562,0.0412,0.516,
51071,0.598086124,59.8086124,53111,18.2,16720,0.0184,0.1651,46.9952021,-0.0339,0.506,
37129,0.597083673,59.7083673,57252,39.3,234473,0.058,0.1949,1224.18474,0.1356,0.524,
33013,0.594487123,59.4487123,75800,35.6,151391,0.0228,0.1871,162.0687366,0.0327,0.506,
23025,0.594247682,59.4247682,45333,16.5,50484,0.0118,0.1644,12.86412226,-0.0345,0.503,
19111,0.594230026,59.4230026,51089,15.7,33657,0.0368,0.1766,65.03541906,-0.0655,0.496,
17187,0.593683211,59.3683211,53621,23,16844,0.0987,0.1621,31.054286,-0.0512,0.506,
26005,0.592813408,59.2813408,66568,22.7,118081,0.0752,0.1829,143.0884201,0.0565,0.5,
19055,0.587854917,58.7854917,70091,16.6,17011,0.0165,0.1562,29.44322517,-0.0443,0.493,
36109,0.58719906,58.719906,59176,52.7,102180,0.054,0.1832,215.2748663,0.006,0.509,
28017,0.584692744,58.4692744,37533,12.4,17103,0.0539,0.1863,34.08472654,-0.0169,0.506,
51101,0.583158386,58.3158386,73035,20.4,17148,0.0286,0.1998,62.59742061,0.0707,0.511,
17045,0.582716625,58.2716625,51333,16.7,17161,0.0135,0.167,27.52922002,-0.0825,0.51,
33015,0.581078158,58.1078158,91416,40.7,309769,0.0327,0.1811,445.8904307,0.047,0.505,
55103,0.57964294,57.964294,51295,18.9,17252,0.0252,0.1476,29.43268885,-0.0446,0.495,
19059,0.579441418,57.9441418,66211,31.3,17258,0.022,0.1547,45.34347856,0.0342,0.503,
31159,0.578569776,57.8569776,72291,29.2,17284,0.0262,0.1645,30.24703025,0.0309,0.488,
17133,0.577417213,57.7417213,90904,32.5,34637,0.0165,0.1734,89.96366338,0.0485,0.502,
6045,0.57637552,57.637552,52309,24.7,86749,0.258,0.1741,24.74059155,-0.0126,0.504,
37031,0.575763246,57.5763246,60058,28.4,69473,0.0441,0.1554,137.2303462,0.0432,0.51,
24047,0.573877114,57.3877114,65821,30.4,52276,0.0372,0.1527,111.6338267,0.0157,0.515,
46011,0.570174188,57.0174188,59036,39.2,35077,0.035,0.1866,44.27762476,0.0887,0.486,
19043,0.569833039,56.9833039,53223,17.2,17549,0.0201,0.1515,22.54093886,-0.0331,0.493,
51660,0.565866908,56.5866908,48189,36,53016,0.2074,0.1996,3043.747847,0.0774,0.519,
8097,0.562841222,56.2841222,92820,63.1,17767,0.1053,0.2171,18.30334286,0.0348,0.482,
55085,0.561876668,56.1876668,62765,27.1,35595,0.0166,0.1479,31.98199412,-0.0113,0.498,
49047,0.559691051,55.9691051,62541,14.7,35734,0.0843,0.2158,7.976885916,0.088,0.493,
26041,0.55890901,55.890901,48880,21.5,35784,0.0156,0.1525,30.55599199,-0.0359,0.503,
29186,0.558846541,55.8846541,61662,17.7,17894,0.0125,0.1664,35.84872774,-0.014,0.492,
48477,0.557382532,55.7382532,59039,25,35882,0.1674,0.1554,59.41180951,0.0603,0.511,
51107,0.556176216,55.6176216,151806,60.8,413538,0.1391,0.2008,802.1126501,0.2448,0.504,
51193,0.555092978,55.5092978,54885,20.3,18015,0.0688,0.1681,78.53950954,0.0311,0.512,
27137,0.552569448,55.2569448,60228,28.7,199070,0.0181,0.1771,31.86445051,-0.0058,0.499,
8089,0.54710581,54.710581,43723,17.7,18278,0.4223,0.1762,14.48380734,-0.0303,0.51,
39031,0.546448087,54.6448087,49679,12.5,36600,0.0117,0.1743,64.90362875,-0.0082,0.504,
13133,0.545732373,54.5732373,60973,25.8,18324,0.0643,0.1446,47.2956754,0.1272,0.511,
48133,0.544662309,54.4662309,46991,13.3,18360,0.17,0.1602,19.81670626,-0.0121,0.5,
8037,0.544197943,54.4197943,89268,48.1,55127,0.2972,0.2372,32.72544864,0.0531,0.472,
26161,0.544068161,54.4068161,76728,55.2,367601,0.0492,0.2062,520.7071172,0.0621,0.504,
35041,0.540540541,54.0540541,44928,25.1,18500,0.4324,0.1868,7.558946503,-0.0728,0.503,
37055,0.54040909,54.040909,63033,33,37009,0.0773,0.1615,96.52339471,0.0835,0.509,
18105,0.53897097,53.897097,53113,45.6,148431,0.0355,0.2016,376.2423671,0.0705,0.503,
51093,0.538952815,53.8952815,78749,28.2,37109,0.0339,0.1718,117.5779121,0.0496,0.51,
37135,0.538807619,53.8807619,74314,57.6,148476,0.0863,0.1774,373.0946482,0.0988,0.523,
24041,0.537909147,53.7909147,75714,38.6,37181,0.072,0.1461,138.4571271,-0.0162,0.527,
21037,0.534279364,53.4279364,66520,33.5,93584,0.0216,0.214,618.5000132,0.0347,0.509,
51109,0.532042244,53.2042244,64135,23.4,37591,0.0333,0.1791,75.74249446,0.1181,0.505,
8093,0.530644733,53.0644733,77221,30.2,18845,0.0638,0.1587,8.589937489,0.14,0.473,
21097,0.529492746,52.9492746,51475,14.8,18886,0.0248,0.1735,61.64562416,0.0021,0.509,
46103,0.527356625,52.7356625,58919,30.7,113775,0.0538,0.1957,40.97706761,0.1127,0.497,
39039,0.525113556,52.5113556,60918,16.7,38087,0.1036,0.1779,92.56549847,-0.0249,0.504,
29157,0.522575251,52.2575251,57032,16,19136,0.0246,0.1732,40.34117979,0.0086,0.502,
55021,0.521448933,52.1448933,69219,23.2,57532,0.0365,0.185,75.15326003,0.0121,0.489,
42031,0.520318435,52.0318435,49173,22.7,38438,0.0109,0.1667,63.9744089,-0.0403,0.509,
53077,0.518190479,51.8190479,55674,16,250873,0.5015,0.1974,58.40509234,0.0305,0.5,
23017,0.517464424,51.7464424,50344,19,57975,0.0151,0.162,27.91500549,0.0024,0.506,
8059,0.514684816,51.4684816,89696,44.1,582881,0.1559,0.2272,762.725593,0.0829,0.501,
19097,0.514429755,51.4429755,57687,18.8,19439,0.0161,0.1572,30.56259129,-0.021,0.5,
19057,0.513254805,51.3254805,53547,20.5,38967,0.0339,0.1744,93.64298537,-0.0349,0.513,
35015,0.513171399,51.3171399,63671,15.9,58460,0.5054,0.2131,13.99996073,0.0792,0.494,
2122,0.511003611,51.1003611,68625,23.3,58708,0.0427,0.1902,3.652055438,0.0563,0.478,
37089,0.510999259,51.0999259,61651,31.8,117417,0.1034,0.1591,314.733507,0.0909,0.52,
27111,0.510673067,51.0673067,59901,25.1,58746,0.0366,0.1538,29.78903364,0.0246,0.497,
45019,0.51044467,51.044467,70980,42.8,411406,0.0529,0.2415,449.0895535,0.1488,0.517,
18043,0.509411375,50.9411375,64614,29.5,78522,0.0352,0.1959,530.78717,0.0502,0.515,
56013,0.509411375,50.9411375,57953,23.5,39261,0.07,0.1799,4.275021249,-0.022,0.497,
51019,0.506348342,50.6348342,66591,28.9,78997,0.0237,0.1535,104.9067689,0.1307,0.508,
21017,0.505356782,50.5356782,47046,18.9,19788,0.0682,0.1688,68.30066375,-0.01,0.511,
8045,0.499492183,49.9492183,73788,30,60061,0.2927,0.2115,20.37649407,0.0611,0.489,
51590,0.499450604,49.9450604,36073,18.4,40044,0.047,0.1803,932.6873806,-0.0752,0.541,
47141,0.498473425,49.8473425,49083,25.4,80245,0.0652,0.1907,200.0608323,0.0987,0.503,
42115,0.495933347,49.5933347,60235,17.8,40328,0.0177,0.1536,48.97532896,-0.0751,0.498,
19027,0.495908753,49.5908753,61379,22.2,20165,0.0286,0.1646,35.41217027,-0.0323,0.505,
56041,0.494413132,49.4413132,70756,15.4,20226,0.0925,0.1873,9.718132827,-0.0441,0.495,
6083,0.492722268,49.2722268,74530,33.8,446499,0.4603,0.1956,163.2486742,0.0506,0.5,
30013,0.49160583,49.160583,51732,26,81366,0.0474,0.2061,30.15612874,0.0005,0.495,
26057,0.491267716,49.1267716,51046,14,40711,0.0634,0.1983,71.61579273,-0.0434,0.461,
23011,0.49058887,49.058887,55358,27.1,122302,0.0168,0.1763,140.9782323,0.0012,0.513,
36115,0.490164042,49.0164042,56897,20.4,61204,0.0294,0.1827,73.63471867,-0.0329,0.483,
26151,0.485790624,48.5790624,49917,14.2,41170,0.0378,0.1551,42.7710931,-0.0472,0.501,
54069,0.482963464,48.2963464,50390,30.8,41411,0.013,0.1722,391.3343413,-0.0732,0.516,
23031,0.481600455,48.1600455,66803,31.4,207641,0.0184,0.1835,209.5874385,0.0506,0.512,
25003,0.480215136,48.0215136,58805,33.4,124944,0.0514,0.1636,134.8086208,-0.0502,0.517,
53035,0.478868985,47.8868985,79268,32.2,271473,0.0824,0.2151,687.3760891,0.0749,0.489,
53063,0.478196168,47.8196168,59976,30.4,522798,0.0609,0.2189,296.4058667,0.0987,0.504,
17145,0.478102888,47.8102888,56880,11.7,20916,0.0322,0.2037,47.34686856,-0.0686,0.448,
44009,0.477794501,47.7794501,86450,45,125577,0.0341,0.1458,381.4205659,-0.0112,0.516,
27039,0.477691793,47.7691793,86436,24.4,20934,0.049,0.186,47.655688,0.0405,0.5,
6073,0.476286047,47.6286047,83576,38.1,3338330,0.3415,0.2373,793.5877413,0.0728,0.497,
26129,0.476258513,47.6258513,41347,12.1,20997,0.0233,0.1483,37.2625504,-0.0334,0.502,
27045,0.474676034,47.4676034,62716,21.1,21067,0.0181,0.1642,24.45953791,0.0095,0.498,
49043,0.474552141,47.4552141,112482,55.3,42145,0.1148,0.1773,22.51681883,0.1381,0.488,
50025,0.473686704,47.3686704,52068,38.6,42222,0.0244,0.1658,53.76509764,-0.0543,0.511,
56037,0.472333089,47.2333089,80639,22,42343,0.1599,0.215,4.061036293,-0.0346,0.485,
17085,0.47092065,47.092065,62522,23.8,21235,0.0316,0.1374,35.32766471,-0.068,0.499,
27139,0.469757672,46.9757672,108718,39.3,149013,0.0529,0.1942,418.0169212,0.1281,0.502,
10005,0.469633899,46.9633899,64839,26.5,234225,0.093,0.1495,250.2192657,0.1583,0.516,
19139,0.468779299,46.8779299,61767,22,42664,0.183,0.1906,97.5246246,-0.0019,0.499,
55093,0.467792487,46.7792487,75368,28.2,42754,0.0233,0.1692,74.51703535,0.0406,0.502,
47129,0.467224221,46.7224221,43952,7.3,21403,0.0148,0.195,40.98778199,-0.0273,0.454,
6033,0.465939801,46.5939801,46897,15.8,64386,0.2201,0.1696,51.24380802,-0.0043,0.5,
6011,0.464101731,46.4101731,59048,15.4,21547,0.6042,0.2018,18.72461939,0.0059,0.491,
33019,0.463542391,46.3542391,63518,26.8,43146,0.0172,0.1722,80.29956469,-0.0138,0.505,
55031,0.463499421,46.3499421,55651,24,43150,0.0169,0.1902,33.08704,-0.0234,0.499,
27067,0.46297368,46.297368,64129,23.4,43199,0.126,0.1836,54.21663309,0.0222,0.496,
42037,0.461794224,46.1794224,54377,22.5,64964,0.0298,0.1622,134.4709672,-0.0359,0.519,
23001,0.461778586,46.1778586,58958,22.2,108277,0.0194,0.186,231.3972051,0.0053,0.51,
37115,0.459664445,45.9664445,50062,27.6,21755,0.0245,0.1664,48.39068443,0.0456,0.507,
17083,0.459284435,45.9284435,63351,20.5,21773,0.0144,0.1655,58.96211725,-0.0557,0.513,
51171,0.458547322,45.8547322,59087,20.1,43616,0.0735,0.1718,85.72731418,0.0372,0.509,
55025,0.457293372,45.7293372,77828,50.7,546695,0.0654,0.2312,456.6297957,0.1072,0.503,
42085,0.456938149,45.6938149,54099,22.6,109424,0.0161,0.1587,162.6941233,-0.0659,0.506,
55095,0.456798301,45.6798301,63910,20.4,43783,0.0193,0.1576,47.90461748,-0.0096,0.496,
21167,0.455933981,45.5933981,55267,17.5,21933,0.0307,0.1735,88.15620767,0.0274,0.51,
19183,0.455269747,45.5269747,63230,21.5,21965,0.0652,0.1757,38.61400933,0.0119,0.507,
36045,0.455232442,45.5232442,53829,22.3,109834,0.0779,0.2336,86.57958836,-0.0582,0.475,
37099,0.455186854,45.5186854,47759,30.5,43938,0.0625,0.1666,89.53143626,0.0835,0.508,
26045,0.453440708,45.3440708,65891,26.8,110268,0.0567,0.1923,191.7120876,0.0228,0.509,
53033,0.452773504,45.2773504,102338,51.4,2252782,0.0988,0.2671,1064.860184,0.1427,0.497,
41029,0.452603375,45.2603375,56367,27.4,220944,0.1345,0.1891,79.37495599,0.0803,0.511,
19123,0.452591084,45.2591084,59242,22.3,22095,0.0243,0.1763,38.70455784,-0.0129,0.492,
39089,0.452330065,45.2330065,66321,26.2,176862,0.0208,0.1828,259.1384615,0.0586,0.509,
12089,0.451339915,45.1339915,72818,28.2,88625,0.047,0.1724,136.6322407,0.1728,0.509,
53011,0.450597144,45.0597144,80407,29.8,488241,0.1019,0.2026,776.2128699,0.1288,0.506,
55125,0.450551926,45.0551926,55576,27.1,22195,0.0279,0.1193,25.91045571,0.0345,0.492,
29161,0.448702129,44.8702129,46573,29.5,44573,0.0282,0.174,66.3501959,-0.0131,0.478,
5019,0.448028674,44.8028674,44105,27.6,22320,0.0482,0.1577,25.77146987,-0.0302,0.525,
27131,0.447948396,44.7948396,72438,27.5,66972,0.0849,0.1763,135.1102719,0.0423,0.489,
26025,0.447230525,44.7230525,50205,21.2,134159,0.0547,0.1849,189.9642186,-0.0148,0.51,
53049,0.445018023,44.5018023,50521,18,22471,0.1015,0.1446,24.0935048,0.069,0.503,
41039,0.444948137,44.4948137,57212,29.6,382067,0.0932,0.1961,83.91324716,0.0794,0.508,
53003,0.442830573,44.2830573,54776,20.5,22582,0.0438,0.1696,35.49440203,0.0425,0.511,
55005,0.442047564,44.2047564,54372,19.9,45244,0.026,0.1666,52.44398182,-0.0138,0.5,
51820,0.441891295,44.1891295,44619,25,22630,0.0869,0.2081,1504.754305,0.0718,0.521,
55033,0.440839358,44.0839358,61506,28,45368,0.0206,0.1723,53.36752519,0.0333,0.498,
53005,0.440334654,44.0334654,72847,30,204390,0.2261,0.2066,120.2026137,0.1429,0.499,
18047,0.439405923,43.9405923,67315,19.8,22758,0.0127,0.1626,59.19933408,-0.0145,0.502,
6087,0.439217753,43.9217753,85770,40,273213,0.3401,0.1802,613.7273401,0.0396,0.505,
16017,0.437263604,43.7263604,56729,23.1,45739,0.034,0.151,26.36902569,0.1063,0.501,
39105,0.43654778,43.654778,43754,12.8,22907,0.0075,0.169,53.25995471,-0.0377,0.506,
48225,0.435388366,43.5388366,43601,14.1,22968,0.1159,0.1818,18.65938099,-0.0333,0.465,
18149,0.434877147,43.4877147,54001,10.8,22995,0.0415,0.1742,74.38521806,-0.016,0.501,
30111,0.433973962,43.3973962,61435,31,161300,0.0583,0.2083,61.25407949,0.0826,0.508,
24009,0.43231559,43.231559,111056,31.1,92525,0.044,0.1811,434.0799054,0.0409,0.504,
42099,0.432226833,43.2226833,65401,16.4,46272,0.0229,0.1809,83.91045345,0.0065,0.494,
26073,0.429356538,42.9356538,46677,29.2,69872,0.0413,0.1771,122.0094399,-0.0063,0.514,
26009,0.428742926,42.8742926,58317,28.2,23324,0.0251,0.1399,49.03059262,-0.011,0.502,
35001,0.427022578,42.7022578,56148,33.9,679121,0.503,0.2193,585.0315464,0.0244,0.51,
26133,0.42625746,42.625746,47343,13.8,23460,0.0226,0.1628,41.42014968,-0.0029,0.497,
32031,0.424161062,42.4161062,71733,30.5,471519,0.25,0.2192,74.81618808,0.1063,0.495,
24021,0.42381534,42.381534,102951,40.6,259547,0.1054,0.197,393.1213942,0.1008,0.507,
37091,0.422350805,42.2350805,42374,14.6,23677,0.0415,0.1806,67.06225571,-0.0419,0.502,
51075,0.420999453,42.0999453,100444,39.2,23753,0.0309,0.1529,84.40559316,0.0857,0.509,
6075,0.41971575,41.971575,121795,57.1,881549,0.1524,0.3256,18807.18111,0.0866,0.49,
51139,0.418375031,41.8375031,52877,13.9,23902,0.022,0.1679,76.89090769,-0.0059,0.505,
5143,0.418082923,41.8082923,52158,32.8,239187,0.1714,0.2222,253.9231777,0.151,0.5,
8043,0.41806894,41.806894,52239,18.2,47839,0.1346,0.2149,31.2047476,0.0212,0.425,
27123,0.417937894,41.7937894,68652,41.9,550321,0.0751,0.2379,3615.490237,0.0757,0.512,
37171,0.41792625,41.792625,48637,16.8,71783,0.1109,0.1636,134.8883619,-0.0263,0.513,
53037,0.417231668,41.7231668,59172,34.8,47935,0.0901,0.1801,20.86606238,0.1464,0.495,
21183,0.416770859,41.6770859,47542,13.3,23994,0.0355,0.1788,40.8565678,0.0063,0.499,
40013,0.416710074,41.6710074,44074,22.8,47995,0.0629,0.2049,53.06416679,0.1162,0.512,
2020,0.416666667,41.6666667,82512,35.3,288000,0.0937,0.2482,168.9463672,-0.0133,0.491,
39061,0.415915877,41.5915877,60251,37.1,817473,0.0356,0.2175,2013.926733,0.0185,0.517,
18181,0.414903328,41.4903328,58295,16.8,24102,0.0882,0.1607,47.71492205,-0.0224,0.502,
46099,0.414220179,41.4220179,63162,31.9,193134,0.0514,0.2299,239.2798338,0.1225,0.494,
19169,0.411874337,41.1874337,64151,51.1,97117,0.0369,0.185,169.5425074,0.078,0.478,
19061,0.411053221,41.1053221,62481,30.5,97311,0.0263,0.1882,159.9707384,0.0376,0.507,
41013,0.40976889,40.976889,58739,16.6,24404,0.0765,0.1602,8.191774256,0.1404,0.504,
17073,0.408889252,40.8889252,61680,22.6,48913,0.0599,0.1691,59.43364703,-0.0322,0.501,
35043,0.408864175,40.8864175,71118,30,146748,0.3994,0.1899,39.54778812,0.1035,0.509,
26123,0.408329931,40.8329931,51772,15.9,48980,0.0596,0.1716,60.23088917,0.0106,0.497,
54067,0.408229915,40.8229915,40023,15.2,24496,0.0079,0.163,37.87119835,-0.0709,0.507,
6113,0.408163265,40.8163265,70951,41.6,220500,0.3192,0.1989,217.3079633,0.0891,0.515,
26101,0.407199283,40.7199283,50047,20,24558,0.035,0.1549,45.29751046,-0.0071,0.484,
50011,0.404841909,40.4841909,65056,23.7,49402,0.0171,0.1922,77.95728619,0.0335,0.502,
20161,0.404138377,40.4138377,51996,46,74232,0.0845,0.2299,121.7375047,0.042,0.47,
37037,0.402846784,40.2846784,70258,41.3,74470,0.1212,0.1436,109.1639365,0.1472,0.522,
17095,0.402422584,40.2422584,43404,18.5,49699,0.0602,0.1744,69.37373935,-0.0648,0.495,
8123,0.40062621,40.062621,78160,26.7,324492,0.3,0.2294,81.38265135,0.2209,0.494,
53027,0.399674931,39.9674931,59346,15.8,75061,0.1032,0.1769,39.46368795,0.0302,0.489,
55015,0.399289265,39.9289265,80354,28.7,50089,0.0455,0.1774,157.3957692,0.0223,0.496,
36105,0.397709195,39.7709195,58851,23.2,75432,0.1678,0.179,77.91499506,-0.028,0.487,
26043,0.396212211,39.6212211,53751,26.5,25239,0.0173,0.1635,33.14814815,-0.0368,0.497,
26031,0.39563222,39.563222,47876,20.5,25276,0.0149,0.1416,35.33800107,-0.0347,0.501,
36013,0.394001718,39.4001718,50143,21.7,126903,0.0777,0.1712,119.6942916,-0.0631,0.507,
29215,0.39373179,39.373179,38914,14.1,25398,0.0223,0.177,21.57371401,-0.024,0.475,
18129,0.393282731,39.3282731,68435,20.7,25427,0.0123,0.1732,62.08203218,-0.019,0.5,
27083,0.392557117,39.2557117,63849,25.4,25474,0.0719,0.1908,35.64996033,-0.015,0.501,
36067,0.390855713,39.0855713,61597,35.5,460528,0.0517,0.1949,591.641722,-0.0141,0.518,
8077,0.389079826,38.9079826,60249,27.4,154210,0.1481,0.197,46.32358198,0.0486,0.505,
9005,0.388170773,38.8170773,81015,35.1,180333,0.071,0.1614,195.8948901,-0.0532,0.505,
20009,0.387912642,38.7912642,50754,18.4,25779,0.1528,0.1787,28.7904847,-0.0735,0.505,
24045,0.386066847,38.6066847,54351,26.8,103609,0.0554,0.1793,276.7009219,0.0471,0.527,
41059,0.384862091,38.4862091,58286,16.2,77950,0.276,0.2068,24.24188519,0.0264,0.477,
18057,0.384602868,38.4602868,107710,57.8,338011,0.0427,0.196,857.3149668,0.1877,0.512,
41005,0.382603955,38.2603955,80539,36.8,418187,0.0901,0.1916,223.5909111,0.1009,0.507,
55035,0.382241079,38.2241079,64972,31.8,104646,0.0266,0.2028,164.0263142,0.0565,0.505,
18021,0.381315539,38.1315539,54349,16.8,26225,0.0149,0.1838,73.34802625,-0.0254,0.504,
48397,0.381261021,38.1261021,105763,40.3,104915,0.1863,0.1873,825.8682578,0.2533,0.506,
19015,0.381184722,38.1184722,63975,24.8,26234,0.0267,0.189,45.89822051,-0.0027,0.493,
31025,0.380981408,38.0981408,72915,27.4,26248,0.0368,0.167,47.08617516,0.0384,0.495,
36049,0.380285975,38.0285975,56599,16.3,26296,0.0176,0.1733,20.62950751,-0.0301,0.493,
48265,0.380228137,38.0228137,57789,25.6,52600,0.2744,0.1546,47.67437856,0.0566,0.519,
51047,0.380191997,38.0191997,79739,24.7,52605,0.1159,0.1855,138.7138284,0.1125,0.501,
12103,0.379488736,37.9488736,56708,31,974996,0.102,0.1787,3560.991822,0.06,0.52,
54061,0.37874484,37.874484,55652,41.3,105612,0.0223,0.2357,293.3161511,0.0892,0.486,
26127,0.377828995,37.7828995,52319,18.8,26467,0.1506,0.1625,51.68619195,-0.0039,0.494,
