fips_txt,Stabr,area_name,countbrewpub,countcontract,countmicro,countregional,counttotal,countlargest,countbest,median_HHI_2019,bach_deg_pct_14to18,Latitude,Longitude,population2019,countyshort
19195,IA,"Worth County, IA",1,0,0,0,1,0,0,60139,15.5,43.37349,-93.248533,7381,Worth
19197,IA,"Wright County, IA",0,0,1,0,1,0,0,54251,17.7,42.73301,-93.734735,12562,Wright
20001,KS,"Allen County, KS",0,0,0,0,1,0,0,46690,20.4,37.88423,-95.300945,12369,Allen
20003,KS,"Anderson County, KS",0,0,0,0,0,0,0,51352,17.5,38.21511,-95.292046,7858,Anderson
20005,KS,"Atchison County, KS",0,0,0,0,0,0,0,51860,21.9,39.53254,-95.313398,16073,Atchison
20007,KS,"Barber County, KS",0,0,0,0,0,0,0,50660,18.3,37.22291,-98.685052,4427,Barber
20009,KS,"Barton County, KS",1,0,0,0,1,0,0,50754,18.4,38.48124,-98.767837,25779,Barton
20011,KS,"Bourbon County, KS",0,0,1,0,1,0,0,47452,20.6,37.8561,-94.850928,14534,Bourbon
20013,KS,"Brown County, KS",0,0,0,0,0,0,0,47558,21.8,39.82593,-95.569905,9564,Brown
20015,KS,"Butler County, KS",0,0,1,0,1,0,0,66199,29,37.77368,-96.838762,66911,Butler
20017,KS,"Chase County, KS",0,0,0,0,0,0,0,51022,21.6,38.29855,-96.594064,2648,Chase
20019,KS,"Chautauqua County, KS",0,0,0,0,0,0,0,43664,16.8,37.15426,-96.245396,3250,Chautauqua
20021,KS,"Cherokee County, KS",0,0,0,0,0,0,0,47682,19.1,37.16939,-94.845698,19939,Cherokee
20023,KS,"Cheyenne County, KS",0,0,0,0,0,0,0,47323,26.3,39.78926,-101.727302,2657,Cheyenne
20025,KS,"Clark County, KS",0,0,0,0,0,0,0,59085,31.5,37.23383,-99.813869,1994,Clark
20027,KS,"Clay County, KS",0,0,0,0,0,0,0,52781,27.2,39.34496,-97.168853,8002,Clay
20029,KS,"Cloud County, KS",0,0,0,0,0,0,0,46299,22.5,39.48733,-97.64139,8786,Cloud
20031,KS,"Coffey County, KS",0,0,0,0,1,0,0,62715,22.9,38.23645,-95.729137,8179,Coffey
20033,KS,"Comanche County, KS",0,0,0,0,0,0,0,47854,18.6,37.18907,-99.254089,1700,Comanche
20035,KS,"Cowley County, KS",0,0,0,0,0,0,0,51537,20.1,37.23451,-96.837247,34908,Cowley
20037,KS,"Crawford County, KS",0,0,0,0,1,0,0,42723,29.5,37.50563,-94.853941,38818,Crawford
20039,KS,"Decatur County, KS",0,0,0,0,0,0,0,46878,23.5,39.78354,-100.459708,2827,Decatur
20041,KS,"Dickinson County, KS",0,0,0,0,0,0,0,58066,22.1,38.86774,-97.157943,18466,Dickinson
20043,KS,"Doniphan County, KS",0,0,0,0,0,0,0,52596,19.3,39.7885,-95.147225,7600,Doniphan
20045,KS,"Douglas County, KS",3,0,1,0,4,0,0,62559,50.4,38.89657,-95.290529,122259,Douglas
20047,KS,"Edwards County, KS",0,0,0,0,0,0,0,49047,17.9,37.8836,-99.304746,2798,Edwards
20049,KS,"Elk County, KS",0,0,0,0,0,0,0,41930,15,37.45603,-96.244642,2530,Elk
20051,KS,"Ellis County, KS",1,0,0,0,1,0,0,51237,34.8,38.9146,-99.317329,28553,Ellis
20053,KS,"Ellsworth County, KS",0,0,0,0,0,0,0,56988,20.4,38.70085,-98.205355,6102,Ellsworth
20055,KS,"Finney County, KS",0,0,0,0,0,0,0,57412,17.1,38.04986,-100.739929,36467,Finney
20057,KS,"Ford County, KS",1,0,0,0,1,0,0,54604,17.6,37.68837,-99.884734,33619,Ford
20059,KS,"Franklin County, KS",0,0,0,0,0,0,0,55984,19.5,38.55802,-95.278962,25544,Franklin
20061,KS,"Geary County, KS",0,0,0,0,0,0,0,58978,21.9,39.00216,-96.768038,31670,Geary
20063,KS,"Gove County, KS",0,0,0,0,1,0,0,52986,22.7,38.91724,-100.48736,2636,Gove
20065,KS,"Graham County, KS",0,0,0,0,0,0,0,48912,26.2,39.34945,-99.880952,2482,Graham
20067,KS,"Grant County, KS",0,0,0,0,0,0,0,65178,15.4,37.54754,-101.299362,7150,Grant
20069,KS,"Gray County, KS",0,0,0,0,0,0,0,69077,21,37.74451,-100.451716,5988,Gray
20071,KS,"Greeley County, KS",0,0,0,0,0,0,0,58492,29,38.48041,-101.805984,1232,Greeley
20073,KS,"Greenwood County, KS",0,0,0,0,0,0,0,44876,19.6,37.87866,-96.242232,5982,Greenwood
20075,KS,"Hamilton County, KS",0,0,0,0,0,0,0,55857,18.2,37.99524,-101.793689,2539,Hamilton
20077,KS,"Harper County, KS",0,0,0,0,0,0,0,47540,17.1,37.18818,-98.06659,5436,Harper
20079,KS,"Harvey County, KS",0,0,0,0,0,0,0,62961,31,38.05014,-97.436707,34429,Harvey
20081,KS,"Haskell County, KS",0,0,0,0,0,0,0,62477,16.3,37.55855,-100.876869,3968,Haskell
20083,KS,"Hodgeman County, KS",0,0,0,0,0,0,0,58360,28.4,38.08749,-99.898407,1794,Hodgeman
20085,KS,"Jackson County, KS",0,0,0,0,1,0,0,60615,21.3,39.41099,-95.794509,13171,Jackson
20087,KS,"Jefferson County, KS",0,0,0,0,0,0,0,68549,21.9,39.23964,-95.375314,19043,Jefferson
20089,KS,"Jewell County, KS",0,0,0,0,0,0,0,46017,16.9,39.77701,-98.222584,2879,Jewell
20091,KS,"Johnson County, KS",2,0,0,0,4,0,0,91913,55.3,38.88391,-94.82233,602401,Johnson
20093,KS,"Kearny County, KS",0,0,0,0,0,0,0,67301,15.9,37.99446,-101.308136,3838,Kearny
20095,KS,"Kingman County, KS",0,0,0,0,0,0,0,56907,24.2,37.55295,-98.144529,7152,Kingman
20097,KS,"Kiowa County, KS",0,0,0,0,0,0,0,49588,27.9,37.56123,-99.286539,2475,Kiowa
20099,KS,"Labette County, KS",0,0,0,0,0,0,0,44170,17.8,37.19147,-95.297473,19618,Labette
20101,KS,"Lane County, KS",0,0,0,0,0,0,0,60315,21.6,38.48129,-100.466185,1535,Lane
20103,KS,"Leavenworth County, KS",1,0,0,0,1,0,0,75840,31.7,39.18951,-95.038977,81758,Leavenworth
20105,KS,"Lincoln County, KS",0,0,0,0,0,0,0,47557,22.6,39.04728,-98.214265,2962,Lincoln
20107,KS,"Linn County, KS",0,0,0,0,0,0,0,62876,16,38.21655,-94.844932,9703,Linn
20109,KS,"Logan County, KS",0,0,0,0,0,0,0,53538,17.6,38.91327,-101.157407,2794,Logan
20111,KS,"Lyon County, KS",0,0,1,0,1,0,0,49840,27.3,38.4555,-96.161589,33195,Lyon
20113,KS,"McPherson County, KS",0,0,0,0,0,0,0,65834,29,38.39581,-97.647489,28542,McPherson
20115,KS,"Marion County, KS",0,0,0,0,0,0,0,51771,25.1,38.35965,-97.102771,11884,Marion
20117,KS,"Marshall County, KS",0,0,0,0,0,0,0,55858,18.6,39.78271,-96.521243,9707,Marshall
20119,KS,"Meade County, KS",0,0,0,0,0,0,0,64640,20.1,37.24389,-100.360094,4033,Meade
20121,KS,"Miami County, KS",0,0,0,0,0,0,0,74428,27.7,38.56677,-94.832963,34237,Miami
20123,KS,"Mitchell County, KS",0,0,0,0,0,0,0,51979,25.3,39.39303,-98.207362,5979,Mitchell
20125,KS,"Montgomery County, KS",0,0,0,0,0,0,0,44240,18.2,37.18954,-95.742403,31829,Montgomery
20127,KS,"Morris County, KS",0,0,0,0,0,0,0,54775,20.1,38.6877,-96.644905,5620,Morris
20129,KS,"Morton County, KS",0,0,0,0,0,0,0,56175,17.1,37.18525,-101.809516,2587,Morton
20131,KS,"Nemaha County, KS",0,0,0,0,0,0,0,63373,24.5,39.79104,-96.005381,10231,Nemaha
20133,KS,"Neosho County, KS",0,0,0,0,0,0,0,49533,20.6,37.56428,-95.315683,16007,Neosho
20135,KS,"Ness County, KS",0,0,0,0,0,0,0,54727,18.9,38.48044,-99.908745,2750,Ness
20137,KS,"Norton County, KS",0,0,0,0,0,0,0,49739,15.9,39.78387,-99.899235,5361,Norton
20139,KS,"Osage County, KS",0,0,0,0,0,0,0,55655,18.6,38.64971,-95.727275,15949,Osage
20141,KS,"Osborne County, KS",0,0,0,0,0,0,0,46351,23,39.34865,-98.767876,3421,Osborne
20143,KS,"Ottawa County, KS",0,0,0,0,0,0,0,58729,23.5,39.13796,-97.654803,5704,Ottawa
20145,KS,"Pawnee County, KS",0,0,0,0,0,0,0,65141,18.8,38.18287,-99.232154,6414,Pawnee
20147,KS,"Phillips County, KS",0,0,0,0,0,0,0,51546,22.3,39.78451,-99.34215,5234,Phillips
20149,KS,"Pottawatomie County, KS",0,0,0,0,0,0,0,73685,34.5,39.38219,-96.337113,24383,Pottawatomie
20151,KS,"Pratt County, KS",0,0,0,0,0,0,0,53980,28.1,37.64759,-98.74012,9164,Pratt
20153,KS,"Rawlins County, KS",0,0,0,0,0,0,0,50768,25.1,39.7862,-101.076738,2530,Rawlins
20155,KS,"Reno County, KS",0,0,1,0,1,0,0,53371,20.5,37.94819,-98.078346,61998,Reno
20157,KS,"Republic County, KS",0,0,0,0,0,0,0,47082,24.5,39.82891,-97.650921,4636,Republic
20159,KS,"Rice County, KS",0,0,0,0,0,0,0,56350,23.2,38.34718,-98.201415,9537,Rice
20161,KS,"Riley County, KS",1,0,1,1,3,0,0,51996,46,39.29121,-96.727489,74232,Riley
20163,KS,"Rooks County, KS",0,0,0,0,0,0,0,49485,24,39.34601,-99.324492,4920,Rooks
20165,KS,"Rush County, KS",0,0,0,0,0,0,0,53189,23.1,38.52359,-99.309183,3036,Rush
20167,KS,"Russell County, KS",0,0,0,0,0,0,0,46112,25.9,38.91684,-98.765638,6856,Russell
20169,KS,"Saline County, KS",1,0,0,0,1,0,0,56741,26.2,38.78633,-97.650153,54224,Saline
20171,KS,"Scott County, KS",0,0,0,0,0,0,0,62914,24.9,38.48188,-100.90636,4823,Scott
20173,KS,"Sedgwick County, KS",6,0,4,0,10,0,0,60014,30.9,37.68381,-97.459451,516042,Sedgwick
20175,KS,"Seward County, KS",0,0,0,0,0,0,0,55727,11.1,37.18059,-100.854741,21428,Seward
20177,KS,"Shawnee County, KS",1,0,2,0,4,0,0,59451,30.8,39.04181,-95.755664,176875,Shawnee
20179,KS,"Sheridan County, KS",0,0,0,0,0,0,0,54627,21.4,39.35054,-100.441206,2521,Sheridan
20181,KS,"Sherman County, KS",0,0,0,0,0,0,0,54000,19.1,39.35135,-101.719859,5917,Sherman
20183,KS,"Smith County, KS",0,0,0,0,0,0,0,45915,19.1,39.78466,-98.78543,3583,Smith
20185,KS,"Stafford County, KS",0,0,0,0,0,0,0,51007,23.9,38.03563,-98.719889,4156,Stafford
20187,KS,"Stanton County, KS",0,0,0,0,0,0,0,63401,19.3,37.56593,-101.789383,2006,Stanton
20189,KS,"Stevens County, KS",0,0,0,0,0,0,0,61264,12.2,37.20236,-101.315796,5485,Stevens
20191,KS,"Sumner County, KS",0,0,0,0,0,0,0,53618,22.2,37.23666,-97.493349,22836,Sumner
20193,KS,"Thomas County, KS",0,0,0,0,0,0,0,58652,25.5,39.35771,-101.083439,7777,Thomas
20195,KS,"Trego County, KS",0,0,0,0,0,0,0,52597,22.8,38.9213,-99.865423,2803,Trego
20197,KS,"Wabaunsee County, KS",0,0,0,0,0,0,0,66168,23.3,38.95515,-96.201262,6931,Wabaunsee
20199,KS,"Wallace County, KS",0,0,0,0,0,0,0,54714,30.9,38.92663,-101.771103,1518,Wallace
20201,KS,"Washington County, KS",0,0,1,0,1,0,0,46263,20.3,39.77671,-97.095611,5406,Washington
20203,KS,"Wichita County, KS",0,0,0,0,0,0,0,54009,21.1,38.48192,-101.347434,2119,Wichita
20205,KS,"Wilson County, KS",0,0,0,0,0,0,0,46243,14.4,37.55852,-95.745175,8525,Wilson
20207,KS,"Woodson County, KS",0,0,0,0,0,0,0,43751,13.5,37.88848,-95.757553,3138,Woodson
20209,KS,"Wyandotte County, KS",1,0,0,0,1,0,0,47292,17.4,39.11538,-94.763087,165429,Wyandotte
21001,KY,"Adair County, KY",0,0,0,0,0,0,0,37650,16.3,37.10554,-85.281401,19202,Adair
21003,KY,"Allen County, KY",0,0,0,0,0,0,0,47307,14.6,36.75077,-86.192458,21315,Allen
21005,KY,"Anderson County, KY",0,0,0,0,0,0,0,61308,20.3,38.0054,-84.986417,22747,Anderson
21007,KY,"Ballard County, KY",0,0,0,0,0,0,0,48053,13.3,37.05112,-89.009178,7888,Ballard
21009,KY,"Barren County, KY",0,0,0,0,0,0,0,44859,16,36.96361,-85.92499,44249,Barren
21011,KY,"Bath County, KY",0,0,0,0,0,0,0,42248,12.4,38.15225,-83.737641,12500,Bath
21013,KY,"Bell County, KY",0,0,0,0,0,0,0,30940,8.9,36.72268,-83.681046,26032,Bell
21015,KY,"Boone County, KY",0,0,1,0,1,0,0,78806,31.6,38.9746,-84.731444,133581,Boone
21017,KY,"Bourbon County, KY",0,0,1,0,1,0,0,47046,18.9,38.20256,-84.20986,19788,Bourbon
21019,KY,"Boyd County, KY",0,0,0,0,0,0,0,50017,20.2,38.36,-82.681406,46718,Boyd
21021,KY,"Boyle County, KY",0,0,1,0,1,0,0,53644,23.4,37.6182,-84.873016,30060,Boyle
21023,KY,"Bracken County, KY",0,0,0,0,0,0,0,53289,13.7,38.67852,-84.100355,8303,Bracken
21025,KY,"Breathitt County, KY",0,0,0,0,0,0,0,33407,14.3,37.52118,-83.322401,12630,Breathitt
21027,KY,"Breckinridge County, KY",0,0,0,0,0,0,0,46069,11.1,37.77811,-86.432829,20477,Breckinridge
21029,KY,"Bullitt County, KY",0,0,0,0,0,0,0,66335,14.2,37.96957,-85.703036,81676,Bullitt
21031,KY,"Butler County, KY",0,0,0,0,0,0,0,46305,12.6,37.20701,-86.682471,12879,Butler
21033,KY,"Caldwell County, KY",0,0,0,0,0,0,0,44144,15.3,37.14864,-87.87051,12747,Caldwell
21035,KY,"Calloway County, KY",0,0,0,0,0,0,0,45574,29,36.62098,-88.274086,39001,Calloway
21037,KY,"Campbell County, KY",1,0,4,0,5,0,0,66520,33.5,38.94698,-84.379583,93584,Campbell
21039,KY,"Carlisle County, KY",0,0,0,0,0,0,0,49659,14.8,36.85773,-88.975757,4760,Carlisle
21041,KY,"Carroll County, KY",0,0,0,0,0,0,0,51672,8.8,38.66828,-85.124083,10631,Carroll
21043,KY,"Carter County, KY",0,0,0,0,0,0,0,43492,13.7,38.30956,-83.048821,26797,Carter
21045,KY,"Casey County, KY",0,0,0,0,0,0,0,34751,13.3,37.32196,-84.92822,16159,Casey
21047,KY,"Christian County, KY",0,0,1,0,1,0,0,46390,17.3,36.89339,-87.493554,70461,Christian
21049,KY,"Clark County, KY",0,0,0,0,0,0,0,55428,20.1,37.97013,-84.144974,36263,Clark
21051,KY,"Clay County, KY",0,0,0,0,0,0,0,30175,9.5,37.16447,-83.710763,19901,Clay
21053,KY,"Clinton County, KY",0,0,0,0,0,0,0,34005,10.1,36.72912,-85.153499,10218,Clinton
21055,KY,"Crittenden County, KY",0,0,0,0,0,0,0,44595,13.1,37.35815,-88.10501,8806,Crittenden
21057,KY,"Cumberland County, KY",0,0,0,0,0,0,0,34897,13.1,36.78423,-85.393499,6614,Cumberland
21059,KY,"Daviess County, KY",0,0,0,0,0,0,0,52620,22.9,37.73167,-87.087139,101511,Daviess
21061,KY,"Edmonson County, KY",0,0,0,0,0,0,0,47482,10.8,37.22786,-86.217778,12150,Edmonson
21063,KY,"Elliott County, KY",0,0,0,0,0,0,0,34262,8.3,38.11643,-83.097541,7517,Elliott
21065,KY,"Estill County, KY",0,0,0,0,0,0,0,35004,9.9,37.69246,-83.963927,14106,Estill
21067,KY,"Fayette County, KY",3,0,7,1,11,0,0,58981,42.9,38.04016,-84.458443,323152,Fayette
21069,KY,"Fleming County, KY",0,0,0,0,0,0,0,43943,12.7,38.36843,-83.706152,14581,Fleming
21071,KY,"Floyd County, KY",0,0,0,0,0,0,0,35828,11.2,37.55828,-82.740337,35589,Floyd
21073,KY,"Franklin County, KY",0,0,0,0,0,0,0,58917,29.8,38.23492,-84.868786,50991,Franklin
21075,KY,"Fulton County, KY",0,0,0,0,0,0,0,34376,13.3,36.55262,-89.187723,5969,Fulton
21077,KY,"Gallatin County, KY",0,0,0,0,0,0,0,55273,11.6,38.76018,-84.862114,8869,Gallatin
21079,KY,"Garrard County, KY",0,0,0,0,0,0,0,51757,16.8,37.63016,-84.545856,17666,Garrard
21081,KY,"Grant County, KY",0,0,0,0,0,0,0,55210,13.6,38.64921,-84.625946,25069,Grant
21083,KY,"Graves County, KY",0,0,0,0,0,0,0,48038,16.3,36.72334,-88.649897,37266,Graves
21085,KY,"Grayson County, KY",0,0,0,0,0,0,0,43771,10.4,37.45858,-86.344011,26427,Grayson
21087,KY,"Green County, KY",0,0,0,0,0,0,0,38896,12,37.26964,-85.561403,10941,Green
21089,KY,"Greenup County, KY",0,0,0,0,0,0,0,52179,17.2,38.5636,-82.933833,35098,Greenup
21091,KY,"Hancock County, KY",0,0,0,0,0,0,0,60626,11,37.84339,-86.792773,8722,Hancock
21093,KY,"Hardin County, KY",0,0,1,0,1,0,0,57711,23,37.69584,-85.963183,110958,Hardin
21095,KY,"Harlan County, KY",0,0,0,0,0,0,0,30050,10.8,36.85922,-83.221497,26010,Harlan
21097,KY,"Harrison County, KY",0,0,1,0,1,0,0,51475,14.8,38.44349,-84.332796,18886,Harrison
21099,KY,"Hart County, KY",0,0,0,0,0,0,0,42718,11.8,37.31386,-85.881995,19035,Hart
21101,KY,"Henderson County, KY",0,0,0,0,1,0,0,53199,17.9,37.79254,-87.572577,45210,Henderson
21103,KY,"Henry County, KY",0,0,0,0,0,0,0,51806,12.2,38.45156,-85.120079,16126,Henry
21105,KY,"Hickman County, KY",0,0,0,0,0,0,0,52331,17.6,36.67592,-88.97202,4380,Hickman
21107,KY,"Hopkins County, KY",0,0,0,0,0,0,0,48769,16,37.31107,-87.542196,44686,Hopkins
21109,KY,"Jackson County, KY",0,0,0,0,0,0,0,34940,12.2,37.40332,-84.020686,13329,Jackson
21111,KY,"Jefferson County, KY",5,1,13,0,20,0,0,59025,32.7,38.18953,-85.657624,766757,Jefferson
21113,KY,"Jessamine County, KY",0,0,0,0,0,0,0,62533,29.5,37.87329,-84.58396,54115,Jessamine
21115,KY,"Johnson County, KY",0,0,0,0,0,0,0,31202,14.9,37.84926,-82.830639,22188,Johnson
21117,KY,"Kenton County, KY",0,0,2,0,2,0,0,68692,30.4,38.93048,-84.533492,166998,Kenton
21119,KY,"Knott County, KY",0,0,0,0,0,0,0,32613,12.9,37.3547,-82.949138,14806,Knott
21121,KY,"Knox County, KY",0,0,0,0,0,0,0,31634,13.1,36.88748,-83.85563,31145,Knox
21123,KY,"Larue County, KY",0,0,0,0,0,0,0,49785,10.1,37.54552,-85.697209,14398,Larue
21125,KY,"Laurel County, KY",0,0,0,0,0,0,0,44033,13.4,37.11327,-84.119395,60813,Laurel
21127,KY,"Lawrence County, KY",0,0,0,0,0,0,0,38055,10,38.07446,-82.738305,15317,Lawrence
21129,KY,"Lee County, KY",0,0,0,0,0,0,0,30905,10.3,37.60538,-83.718497,7403,Lee
21131,KY,"Leslie County, KY",0,0,0,0,0,0,0,32202,9.7,37.08785,-83.388616,9877,Leslie
21133,KY,"Letcher County, KY",0,0,0,0,0,0,0,32435,11.7,37.1185,-82.861175,21553,Letcher
21135,KY,"Lewis County, KY",0,0,0,0,0,0,0,37410,11,38.53205,-83.373303,13275,Lewis
21137,KY,"Lincoln County, KY",0,0,0,0,0,0,0,43220,11.1,37.45726,-84.658074,24549,Lincoln
21139,KY,"Livingston County, KY",0,0,0,0,0,0,0,50521,11.4,37.20952,-88.363426,9194,Livingston
21141,KY,"Logan County, KY",0,0,0,0,0,0,0,48902,15,36.85983,-86.881436,27102,Logan
21143,KY,"Lyon County, KY",0,0,0,0,0,0,0,52978,15.9,37.02398,-88.083391,8210,Lyon
21145,KY,"McCracken County, KY",1,0,1,0,2,0,0,48219,24.6,37.05369,-88.712378,65418,McCracken
21147,KY,"McCreary County, KY",0,0,0,0,0,0,0,32701,6.9,36.73114,-84.491052,17231,McCreary
21149,KY,"McLean County, KY",0,0,0,0,0,0,0,51184,12,37.53058,-87.262931,9207,McLean
21151,KY,"Madison County, KY",0,0,1,0,1,0,0,50316,30.5,37.72353,-84.277008,92987,Madison
21153,KY,"Magoffin County, KY",0,0,0,0,0,0,0,32045,9.7,37.69895,-83.069716,12161,Magoffin
21155,KY,"Marion County, KY",0,0,0,0,0,0,0,48062,13.2,37.55225,-85.269242,19273,Marion
21157,KY,"Marshall County, KY",0,0,0,0,0,0,0,57945,18.8,36.88202,-88.332752,31100,Marshall
21159,KY,"Martin County, KY",0,0,0,0,0,0,0,34291,8.5,37.79677,-82.506623,11195,Martin
21161,KY,"Mason County, KY",0,0,0,0,0,0,0,47861,18.9,38.59407,-83.828052,17070,Mason
21163,KY,"Meade County, KY",0,0,0,0,0,0,0,54946,18.2,37.96748,-86.200863,28572,Meade
21165,KY,"Menifee County, KY",0,0,0,0,0,0,0,37457,11.3,37.95072,-83.597345,6489,Menifee
21167,KY,"Mercer County, KY",0,0,1,0,1,0,0,55267,17.5,37.81209,-84.879695,21933,Mercer
21169,KY,"Metcalfe County, KY",0,0,0,0,0,0,0,38978,13.1,36.99039,-85.629554,10071,Metcalfe
21171,KY,"Monroe County, KY",0,0,0,0,0,0,0,36512,12.9,36.71408,-85.713508,10650,Monroe
21173,KY,"Montgomery County, KY",0,0,0,0,0,0,0,52903,16.3,38.03814,-83.912338,28157,Montgomery
21175,KY,"Morgan County, KY",0,0,0,0,0,0,0,37433,13.6,37.92294,-83.258944,13309,Morgan
21177,KY,"Muhlenberg County, KY",0,0,0,0,0,0,0,45049,11.1,37.21382,-87.134092,30622,Muhlenberg
21179,KY,"Nelson County, KY",0,0,0,0,0,0,0,64795,17.2,37.80319,-85.465955,46233,Nelson
21181,KY,"Nicholas County, KY",0,0,0,0,0,0,0,38084,10.2,38.33713,-84.025554,7269,Nicholas
21183,KY,"Ohio County, KY",0,0,0,0,1,0,0,47542,13.3,37.47786,-86.844871,23994,Ohio
21185,KY,"Oldham County, KY",0,0,0,0,0,0,0,101152,42.2,38.40005,-85.456059,66799,Oldham
21187,KY,"Owen County, KY",0,0,0,0,0,0,0,51494,9.9,38.4996,-84.841509,10901,Owen
21189,KY,"Owsley County, KY",0,0,0,0,0,0,0,28727,16.2,37.42345,-83.691566,4415,Owsley
21191,KY,"Pendleton County, KY",0,0,0,0,0,0,0,58962,11.3,38.69077,-84.354041,14590,Pendleton
21193,KY,"Perry County, KY",0,0,0,0,0,0,0,38000,12.3,37.24128,-83.217772,25758,Perry
21195,KY,"Pike County, KY",0,0,1,0,1,0,0,36875,13,37.48207,-82.402869,57876,Pike
21197,KY,"Powell County, KY",0,0,0,0,0,0,0,41760,14.7,37.81038,-83.826985,12359,Powell
21199,KY,"Pulaski County, KY",0,0,2,0,2,0,0,43568,15.3,37.10831,-84.579986,64979,Pulaski
21201,KY,"Robertson County, KY",0,0,0,0,0,0,0,47017,16,38.51383,-84.063757,2108,Robertson
21203,KY,"Rockcastle County, KY",0,0,0,0,0,0,0,40790,10.6,37.36122,-84.314419,16695,Rockcastle
21205,KY,"Rowan County, KY",0,0,0,0,0,0,0,44068,26.6,38.20589,-83.425969,24460,Rowan
21207,KY,"Russell County, KY",0,0,0,0,0,0,0,44056,12.9,36.98913,-85.058976,17923,Russell
21209,KY,"Scott County, KY",0,0,1,0,1,0,0,74719,28.6,38.28988,-84.579376,57004,Scott
21211,KY,"Shelby County, KY",0,0,0,0,0,0,0,71737,24.2,38.23943,-85.22836,49024,Shelby
21213,KY,"Simpson County, KY",0,0,0,0,0,0,0,52931,14.2,36.74086,-86.581464,18572,Simpson
21215,KY,"Spencer County, KY",0,0,0,0,0,0,0,79863,20.2,38.02698,-85.321525,19351,Spencer
21217,KY,"Taylor County, KY",0,0,0,0,0,0,0,48485,19.2,37.36511,-85.326698,25769,Taylor
21219,KY,"Todd County, KY",0,0,0,0,0,0,0,47742,12.9,36.84034,-87.183642,12294,Todd
21221,KY,"Trigg County, KY",0,0,0,0,0,0,0,49955,16.9,36.80768,-87.858652,14651,Trigg
21223,KY,"Trimble County, KY",0,0,0,0,0,0,0,58998,12,38.61819,-85.355171,8471,Trimble
21225,KY,"Union County, KY",0,0,0,0,0,0,0,49870,11,37.65803,-87.95165,14381,Union
21227,KY,"Warren County, KY",1,0,0,0,1,0,0,53238,30.6,36.99563,-86.423579,132896,Warren
21229,KY,"Washington County, KY",0,0,0,0,0,0,0,51286,17.7,37.75421,-85.175416,12095,Washington
21231,KY,"Wayne County, KY",0,0,0,0,0,0,0,34449,12.8,36.80201,-84.83044,20333,Wayne
21233,KY,"Webster County, KY",0,0,0,0,0,0,0,49079,9.8,37.52002,-87.685095,12942,Webster
21235,KY,"Whitley County, KY",0,0,0,0,0,0,0,38191,19.2,36.75802,-84.14455,36264,Whitley
21237,KY,"Wolfe County, KY",0,0,0,0,0,0,0,32773,7.6,37.74377,-83.495068,7157,Wolfe
21239,KY,"Woodford County, KY",0,0,0,0,0,0,0,67815,32.9,38.04279,-84.748147,26734,Woodford
22001,LA,"Acadia Parish, LA",0,0,0,0,0,0,0,44728,13.4,30.2915,-92.411037,62045,Acadia
22003,LA,"Allen Parish, LA",0,0,0,0,0,0,0,47111,12.7,30.65274,-92.819605,25627,Allen
22005,LA,"Ascension Parish, LA",0,0,0,0,1,0,0,83072,26.8,30.20295,-90.910023,126604,Ascension
22007,LA,"Assumption Parish, LA",0,0,0,0,0,0,0,51763,10.2,29.89988,-91.050528,21891,Assumption
22009,LA,"Avoyelles Parish, LA",1,0,0,0,1,0,0,38316,12.1,31.08509,-91.993798,40144,Avoyelles
22011,LA,"Beauregard Parish, LA",0,0,0,0,0,0,0,55343,17.5,30.64502,-93.340253,37497,Beauregard
22013,LA,"Bienville Parish, LA",0,0,0,0,0,0,0,37198,12.4,32.34427,-93.061513,13241,Bienville
22015,LA,"Bossier Parish, LA",0,0,1,0,2,0,0,54080,25.6,32.6962,-93.617977,127039,Bossier
22017,LA,"Caddo Parish, LA",0,0,2,0,2,0,0,45613,23.5,32.5772,-93.882423,240204,Caddo
22019,LA,"Calcasieu Parish, LA",0,0,1,0,1,0,0,53050,21.9,30.22956,-93.358015,203436,Calcasieu
22021,LA,"Caldwell Parish, LA",0,0,0,0,0,0,0,44007,14.2,32.10124,-92.11418,9918,Caldwell
22023,LA,"Cameron Parish, LA",0,0,0,0,0,0,0,60317,11.6,29.87199,-93.165437,6973,Cameron
22025,LA,"Catahoula Parish, LA",0,0,0,0,0,0,0,36794,11.7,31.66652,-91.846703,9494,Catahoula
22027,LA,"Claiborne Parish, LA",0,0,0,0,0,0,0,36497,14.7,32.82759,-92.991125,15670,Claiborne
22029,LA,"Concordia Parish, LA",0,0,0,0,0,0,0,36276,12.8,31.46981,-91.626314,19259,Concordia
22031,LA,"De Soto Parish, LA",0,0,0,0,0,0,0,47347,14.2,32.05925,-93.740797,27463,De Soto
22033,LA,"East Baton Rouge Parish, LA",0,0,1,0,3,0,0,56303,34.7,30.544,-91.093174,440059,East Baton Rouge
22035,LA,"East Carroll Parish, LA",0,0,0,0,0,0,0,29943,8.5,32.73017,-91.234141,6861,East Carroll
22037,LA,"East Feliciana Parish, LA",0,0,0,0,0,0,0,50041,12.6,30.83978,-91.043434,19135,East Feliciana
22039,LA,"Evangeline Parish, LA",0,0,0,0,0,0,0,35146,12.8,30.72069,-92.404086,33395,Evangeline
22041,LA,"Franklin Parish, LA",0,0,0,0,0,0,0,35484,11.9,32.13828,-91.672101,20015,Franklin
